start...
Finetuning mode
Load outputs/2023-03-21-09-45-01/trained_model/tetris_epoch2983_score41400.pt...
Epoch: 231 / 5000, Score: 11100,  block: 240,  Reward: 5.5 Cleared lines: 80
Epoch: 232 / 5000, Score: 23900,  block: 462,  Reward: 12.3 Cleared lines: 167
Epoch: 233 / 5000, Score: 6300,  block: 150,  Reward: 3.5 Cleared lines: 46
Epoch: 234 / 5000, Score: 13200,  block: 269,  Reward: 6.9 Cleared lines: 92
Epoch: 235 / 5000, Score: 1700,  block: 106,  Reward: 0.5 Cleared lines: 25
Epoch: 236 / 5000, Score: 1600,  block: 97,  Reward: 0.5 Cleared lines: 22
Epoch: 237 / 5000, Score: -1000,  block: 41,  Reward: -0.8 Cleared lines: 3
Epoch: 238 / 5000, Score: -200,  block: 66,  Reward: -0.5 Cleared lines: 11
Epoch: 239 / 5000, Score: 3000,  block: 111,  Reward: 1.5 Cleared lines: 30
Epoch: 240 / 5000, Score: 6500,  block: 187,  Reward: 3.2 Cleared lines: 59
Epoch: 241 / 5000, Score: 2700,  block: 118,  Reward: 1.0 Cleared lines: 31
Epoch: 242 / 5000, Score: 1000,  block: 74,  Reward: 0.2 Cleared lines: 16
Epoch: 243 / 5000, Score: 100,  block: 70,  Reward: -0.3 Cleared lines: 11
Epoch: 244 / 5000, Score: 5800,  block: 162,  Reward: 2.5 Cleared lines: 52
Epoch: 245 / 5000, Score: 200,  block: 68,  Reward: -0.2 Cleared lines: 12
Epoch: 246 / 5000, Score: 5100,  block: 146,  Reward: 2.5 Cleared lines: 41
Epoch: 247 / 5000, Score: 11000,  block: 201,  Reward: 6.5 Cleared lines: 63
Epoch: 248 / 5000, Score: 3800,  block: 138,  Reward: 1.5 Cleared lines: 39
Epoch: 249 / 5000, Score: -900,  block: 46,  Reward: -0.8 Cleared lines: 4
Epoch: 250 / 5000, Score: 4700,  block: 125,  Reward: 2.7 Cleared lines: 35
Epoch: 251 / 5000, Score: 3900,  block: 134,  Reward: 1.6 Cleared lines: 40
Epoch: 252 / 5000, Score: 2400,  block: 108,  Reward: 0.9 Cleared lines: 26
Epoch: 253 / 5000, Score: 4000,  block: 124,  Reward: 2.0 Cleared lines: 35
Epoch: 254 / 5000, Score: 9200,  block: 179,  Reward: 5.3 Cleared lines: 57
Epoch: 255 / 5000, Score: 5100,  block: 129,  Reward: 2.9 Cleared lines: 37
Epoch: 256 / 5000, Score: 1200,  block: 72,  Reward: 0.2 Cleared lines: 17
Epoch: 257 / 5000, Score: 5100,  block: 156,  Reward: 2.5 Cleared lines: 45
Epoch: 258 / 5000, Score: -1200,  block: 41,  Reward: -0.9 Cleared lines: 1
Epoch: 259 / 5000, Score: 7300,  block: 177,  Reward: 4.0 Cleared lines: 55
Epoch: 260 / 5000, Score: -400,  block: 52,  Reward: -0.6 Cleared lines: 5
Epoch: 261 / 5000, Score: 5900,  block: 140,  Reward: 3.6 Cleared lines: 40
Epoch: 262 / 5000, Score: 100,  block: 69,  Reward: -0.3 Cleared lines: 12
Epoch: 263 / 5000, Score: -200,  block: 59,  Reward: -0.4 Cleared lines: 7
Epoch: 264 / 5000, Score: -1000,  block: 48,  Reward: -0.8 Cleared lines: 3
Epoch: 265 / 5000, Score: 3100,  block: 107,  Reward: 1.2 Cleared lines: 26
Epoch: 266 / 5000, Score: 10700,  block: 201,  Reward: 6.4 Cleared lines: 66
Epoch: 267 / 5000, Score: 4300,  block: 116,  Reward: 2.5 Cleared lines: 29
Epoch: 268 / 5000, Score: 28900,  block: 572,  Reward: 15.2 Cleared lines: 213
Epoch: 269 / 5000, Score: 300,  block: 67,  Reward: -0.2 Cleared lines: 11
Epoch: 270 / 5000, Score: 3400,  block: 117,  Reward: 1.3 Cleared lines: 32
Epoch: 271 / 5000, Score: 10000,  block: 248,  Reward: 5.0 Cleared lines: 83
Epoch: 272 / 5000, Score: 1100,  block: 88,  Reward: 0.2 Cleared lines: 20
Epoch: 273 / 5000, Score: 2800,  block: 133,  Reward: 1.0 Cleared lines: 36
Epoch: 274 / 5000, Score: 1900,  block: 95,  Reward: 0.6 Cleared lines: 24
Epoch: 275 / 5000, Score: 4200,  block: 107,  Reward: 2.4 Cleared lines: 31
Epoch: 276 / 5000, Score: 300,  block: 66,  Reward: -0.2 Cleared lines: 11
Epoch: 277 / 5000, Score: -200,  block: 57,  Reward: -0.4 Cleared lines: 6
Epoch: 278 / 5000, Score: 1400,  block: 70,  Reward: 0.7 Cleared lines: 12
Epoch: 279 / 5000, Score: 3100,  block: 97,  Reward: 1.9 Cleared lines: 25
Epoch: 280 / 5000, Score: -1300,  block: 35,  Reward: -1.0 Cleared lines: 0
Epoch: 281 / 5000, Score: -1100,  block: 42,  Reward: -0.9 Cleared lines: 2
Epoch: 282 / 5000, Score: 0,  block: 70,  Reward: -0.3 Cleared lines: 11
Epoch: 283 / 5000, Score: 4400,  block: 114,  Reward: 1.8 Cleared lines: 33
Epoch: 284 / 5000, Score: -1300,  block: 38,  Reward: -1.0 Cleared lines: 0
Epoch: 285 / 5000, Score: 3700,  block: 116,  Reward: 1.8 Cleared lines: 31
Epoch: 286 / 5000, Score: -200,  block: 63,  Reward: -0.4 Cleared lines: 10
Epoch: 287 / 5000, Score: 5200,  block: 119,  Reward: 2.9 Cleared lines: 32
Epoch: 288 / 5000, Score: 2300,  block: 113,  Reward: 0.8 Cleared lines: 30
Epoch: 289 / 5000, Score: 0,  block: 49,  Reward: -0.3 Cleared lines: 8
Epoch: 290 / 5000, Score: 10700,  block: 217,  Reward: 6.4 Cleared lines: 70
Epoch: 291 / 5000, Score: 2400,  block: 95,  Reward: 1.2 Cleared lines: 22
Epoch: 292 / 5000, Score: 10600,  block: 213,  Reward: 6.0 Cleared lines: 68
Epoch: 293 / 5000, Score: 1000,  block: 56,  Reward: 0.5 Cleared lines: 9
Epoch: 294 / 5000, Score: -800,  block: 44,  Reward: -0.8 Cleared lines: 4
Epoch: 295 / 5000, Score: 2800,  block: 113,  Reward: 1.4 Cleared lines: 29
Epoch: 296 / 5000, Score: 5600,  block: 140,  Reward: 2.8 Cleared lines: 44
Epoch: 297 / 5000, Score: 8700,  block: 204,  Reward: 4.7 Cleared lines: 64
Epoch: 298 / 5000, Score: 7500,  block: 140,  Reward: 4.4 Cleared lines: 40
Epoch: 299 / 5000, Score: 1500,  block: 94,  Reward: 0.4 Cleared lines: 20
Epoch: 300 / 5000, Score: 2500,  block: 110,  Reward: 0.9 Cleared lines: 29
Epoch: 301 / 5000, Score: 4700,  block: 120,  Reward: 2.7 Cleared lines: 32
